m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Людмила,Ткаченко,lyudmyla.tkachenko38@student.org,1967,8,19,OME-75,33.27,38(067)39-41-804
Любов,Марченко,lyubov.marchenko35@student.org,1994,12,10,PRQ-98,31.85,38(063)93-29-756
Андрій,Павленко,andriy.pavlenko35@student.org,2004,12,15,QDI-78,50.29,38(095)78-20-867
Костянтин,Дорошенко,kostyantyn.doroshenko37@student.org,1962,11,23,PXE-68,67.43,38(073)78-74-655
Валентина,Поліщук,valentyna.polishchuk39@student.org,1980,6,9,ENL-85,3.78,38(096)56-88-691
Тетяна,Авраменко,tetyana.avramenko32@student.org,2010,8,2,QDI-78,99.06,38(099)80-18-409
Лілія,Білоус,liliya.bilous33@student.org,2010,8,25,NQC-66,75.73,38(050)98-99-986
Іван,Цимбал,ivan.tsymbal36@student.org,1954,9,25,HVM-47,53.95,38(096)16-35-261
Володимир,Шевченко,volodymyr.shevchenko44@student.org,1981,9,24,XHO-90,0.67,38(095)56-86-598
Олена,Авраменко,olena.avramenko35@student.org,1966,3,7,XSH-42,31.55,38(068)45-81-175
Олена,Гриценко,olena.hrytsenko39@student.org,1999,6,14,ELD-34,66.63,38(063)56-83-543
Раїса,Коваль,rayisa.koval35@student.org,1953,3,19,LKI-56,19.95,38(099)50-60-658
Роман,Марченко,roman.marchenko73@student.org,2001,12,23,GNZ-23,30.1,38(063)82-72-487
Олена,Іваненко,olena.ivanenko28@student.org,1981,9,27,FXL-53,27.93,38(073)48-97-182
Ганна,Макаренко,hanna.makarenko40@student.org,1960,2,2,SVM-70,96.53,38(068)68-58-399
Вера,Мельник,vera.melnyk40@student.org,1978,2,3,DDZ-24,29.65,38(097)20-94-584
Інна,Новік,inna.novik41@student.org,1986,7,3,GTH-89,54.86,38(068)15-53-437
Надія,Білоус,nadiya.bilous37@student.org,1980,5,24,SIH-56,46.24,38(096)90-95-831
Тарас,Новік,taras.novik40@student.org,1994,2,5,OTG-39,22.64,38(073)45-30-862
Григорій,Дорошенко,hryhoriy.doroshenko31@student.org,1974,1,4,KFJ-57,22.79,38(050)41-48-418
Наталія,Кравченко,nataliya.kravchenko31@student.org,1981,5,21,LEG-28,47.01,38(067)14-20-863
Тарас,Гайдук,taras.hayduk38@student.org,1993,9,29,IAD-16,38.95,38(063)21-41-240
Юлія,Козлов,yuliya.kozlov37@student.org,1963,6,11,NYB-10,5.03,38(073)38-49-308
Анна,Панченко,anna.panchenko36@student.org,1972,4,15,UAO-12,50.09,38(097)82-13-227
Тарас,Романенко,taras.romanenko34@student.org,1954,3,29,ZKF-52,60.42,38(073)30-72-760
Лариса,Захарченко,larysa.zakharchenko33@student.org,1954,12,5,MCI-65,33.35,38(068)40-99-863
Валентина,Гончаренко,valentyna.honcharenko39@student.org,1954,9,2,GYF-14,69.36,38(068)20-37-399
Анна,Костенко,anna.kostenko42@student.org,1994,6,15,HUU-78,26.49,38(067)57-99-859
Остап,Стельмах,ostap.stelmakh37@student.org,1988,9,26,WAV-91,1.36,38(099)37-37-416
Станіслав,Савченко,stanislav.savchenko46@student.org,1992,6,11,GDE-63,99.65,38(097)81-23-239
Роман,Макаренко,roman.makarenko77@student.org,1951,12,22,KVI-78,54.45,38(068)95-88-978
Олеся,Костенко,olesya.kostenko34@student.org,1969,4,23,EHV-35,5.5,38(096)43-33-294
Богдан,Шевченко,bohdan.shevchenko41@student.org,1973,12,13,GAS-34,12.56,38(093)67-47-484
Інна,Лисенко,inna.lysenko40@student.org,1972,4,22,LYX-17,17.65,38(093)36-54-563
Наталія,Кравченко,nataliya.kravchenko32@student.org,1976,8,9,KQI-14,61.36,38(093)38-70-828
Артем,Поліщук,artem.polishchuk32@student.org,2007,4,4,MFE-90,99.52,38(063)52-93-893
Олександр,Бойко,oleksandr.boyko37@student.org,1989,12,14,JDP-56,81.79,38(063)93-49-403
Марія,Руденко,mariya.rudenko35@student.org,1965,11,25,CUD-33,74.32,38(098)59-23-410
Остап,Литвин,ostap.lytvyn37@student.org,2003,10,7,FNL-46,90.21,38(067)33-32-310
Павло,Козлов,pavlo.kozlov40@student.org,1990,5,21,MGM-63,61.6,38(099)84-21-809
Василь,Гриценко,vasyl.hrytsenko33@student.org,1990,4,27,RSM-38,35.13,38(066)52-71-917
Ігор,Литвин,ihor.lytvyn35@student.org,2008,8,3,QRT-14,14.69,38(068)35-58-997
Богдан,Михайленко,bohdan.mykhaylenko37@student.org,1978,10,19,PHE-95,73.41,38(063)53-99-890
Максим,Мельник,maksym.melnyk40@student.org,1972,12,21,NDS-89,76.51,38(067)83-60-260
Інна,Никоненко,inna.nykonenko37@student.org,1966,10,5,OUX-72,76.44,38(099)76-38-893
Федір,Шевчук,fedir.shevchuk28@student.org,1976,9,1,SYF-57,90.91,38(073)69-26-136
Юрій,Макаренко,yuriy.makarenko43@student.org,1998,9,9,TWY-17,0.45,38(098)92-84-656
Тарас,Білоус,taras.bilous35@student.org,1976,12,24,WVO-62,95.68,38(066)69-48-379
Роман,Ткаченко,roman.tkachenko77@student.org,1950,2,15,WCV-17,99.29,38(095)86-90-542
Любов,Іваненко,lyubov.ivanenko35@student.org,1972,12,23,RSV-65,54.97,38(063)80-40-666
Петро,Шаповал,petro.shapoval41@student.org,1956,7,30,VZV-82,1.3,38(067)40-81-606
Денис,Новік,denys.novik39@student.org,1960,7,10,BYD-52,94.25,38(073)25-66-111
Григорій,Василенко,hryhoriy.vasylenko37@student.org,1996,1,16,LOU-99,38.2,38(093)78-83-994
Андрій,Рибак,andriy.rybak36@student.org,1954,8,12,CGV-49,67.12,38(050)61-43-921
Вікторія,Захарченко,viktoriya.zakharchenko50@student.org,1989,9,12,TPL-54,13.86,38(099)28-95-661
Ярослав,Шаповал,yaroslav.shapoval45@student.org,1970,5,18,NZA-50,61.64,38(097)22-95-909
Федір,Гриценко,fedir.hrytsenko44@student.org,1999,8,29,ZSR-39,37.25,38(073)62-52-144
Олена,Лебедь,olena.lebed36@student.org,2009,11,15,JBP-16,24.72,38(099)44-77-191
Григорій,Кравченко,hryhoriy.kravchenko41@student.org,1996,1,3,MSO-88,42.51,38(099)74-90-223
Любов,Гордієнко,lyubov.hordiyenko36@student.org,1989,8,21,SMV-92,3.99,38(093)64-53-351
Федір,Король,fedir.korol35@student.org,1964,6,3,VDM-83,82.2,38(097)82-55-165
Дмитро,Гайдук,dmytro.hayduk35@student.org,1973,7,17,WCV-17,84.98,38(073)79-19-358
Максим,Скрипка,maksym.skrypka34@student.org,1961,5,3,GSH-49,15.2,38(063)54-67-595
Олександр,Шевчук,oleksandr.shevchuk35@student.org,1952,5,13,BSR-18,44.24,38(067)10-59-815
Максим,Новік,maksym.novik32@student.org,1984,9,15,MSL-99,71.26,38(093)31-21-432
Вікторія,Демченко,viktoriya.demchenko48@student.org,1951,8,1,OSV-93,44.38,38(098)46-79-917
Марія,Мельник,mariya.melnyk41@student.org,1983,1,28,YFT-65,20.16,38(097)28-40-520
Сергій,Левченко,serhiy.levchenko43@student.org,1993,4,24,FWA-35,21.16,38(096)83-77-986
Юрій,Гладко,yuriy.hladko40@student.org,1961,1,7,WMA-83,72.1,38(068)34-19-551
Раїса,Василенко,rayisa.vasylenko34@student.org,1964,2,14,VEZ-89,66.55,38(098)62-78-334
Інна,Ткаченко,inna.tkachenko38@student.org,1994,12,19,ZRB-53,63.85,38(050)99-58-367
Олена,Рибак,olena.rybak39@student.org,1981,12,18,WWG-90,82.59,38(098)35-90-346
Світлана,Шевченко,svitlana.shevchenko33@student.org,2000,1,23,WRG-41,13.28,38(095)73-98-735
Дмитро,Романенко,dmytro.romanenko35@student.org,1974,12,7,QXG-69,89.83,38(063)64-24-326
Євгенія,Михайленко,yevheniya.mykhaylenko58@student.org,1954,6,24,MTA-98,4.53,38(067)64-54-183
Вера,Білоус,vera.bilous35@student.org,1997,10,25,HPM-29,77.55,38(068)75-79-511
Катерина,Левченко,kateryna.levchenko52@student.org,2002,6,28,IBD-78,18.45,38(093)75-93-493
Сергій,Бойко,serhiy.boyko39@student.org,1972,5,17,KHB-95,58.51,38(099)27-35-279
Валентина,Гайдук,valentyna.hayduk37@student.org,1976,6,14,DEK-63,66.66,38(095)89-27-880
Інна,Петренко,inna.petrenko29@student.org,2008,5,14,JZC-20,53.67,38(099)42-27-870
Надія,Цимбал,nadiya.tsymbal34@student.org,1991,3,14,EMW-13,52.72,38(095)51-72-339
Алла,Панченко,alla.panchenko30@student.org,1988,11,4,PQA-42,67.06,38(098)88-54-632
Федір,Дорошенко,fedir.doroshenko32@student.org,1965,3,30,IYJ-53,81.01,38(073)64-90-533
Володимир,Мельник,volodymyr.melnyk33@student.org,1990,9,27,SFL-28,42.55,38(097)46-82-688
Любов,Кравченко,lyubov.kravchenko42@student.org,1958,4,22,OBJ-94,44.87,38(095)51-44-861
Любов,Бойко,lyubov.boyko35@student.org,1950,4,30,VCH-57,49.6,38(096)17-52-992
Павло,Цимбал,pavlo.tsymbal32@student.org,1963,4,7,QGN-15,86.21,38(098)42-49-208
Наталія,Авраменко,nataliya.avramenko39@student.org,1986,7,18,PNT-95,5.71,38(050)58-68-584
Юрій,Костенко,yuriy.kostenko35@student.org,1966,9,23,NMV-83,18.37,38(096)43-30-426
Лариса,Романенко,larysa.romanenko40@student.org,1979,10,24,QDV-28,29.44,38(073)55-18-695
Олена,Кравченко,olena.kravchenko31@student.org,2003,1,26,SIH-56,66.27,38(096)22-99-971
Роман,Гладко,roman.hladko64@student.org,1985,6,3,YGT-44,80.53,38(073)25-31-433
Роман,Лебедь,roman.lebed78@student.org,1977,9,7,GQW-51,97.61,38(073)23-66-263
Григорій,Рибак,hryhoriy.rybak33@student.org,2002,9,7,BMM-15,13.89,38(096)15-11-264
Ярослав,Романенко,yaroslav.romanenko42@student.org,1992,7,5,CPL-35,20.7,38(097)29-42-898
Дмитро,Лисенко,dmytro.lysenko36@student.org,1966,8,1,EVG-32,3.89,38(050)60-36-481
Інна,Левченко,inna.levchenko33@student.org,1988,2,10,TMZ-52,18.19,38(067)19-51-297
Андрій,Король,andriy.korol36@student.org,1980,1,5,CSZ-46,22.22,38(063)53-97-400
Марія,Ткаченко,mariya.tkachenko37@student.org,2006,12,10,EHK-17,87.2,38(096)39-60-546
Людмила,Василенко,lyudmyla.vasylenko29@student.org,1990,5,3,KWM-63,49.58,38(063)17-81-756
Ігор,Гладко,ihor.hladko31@student.org,1953,2,5,PWQ-70,70.48,38(095)79-41-343
Віталій,Романенко,vitaliy.romanenko41@student.org,1969,7,27,WQK-52,6.49,38(097)36-24-703
Олеся,Шевчук,olesya.shevchuk39@student.org,1981,10,26,IHA-49,80.29,38(050)72-38-338
Павло,Шаповал,pavlo.shapoval32@student.org,1979,5,31,HPR-38,19.32,38(068)25-70-717
Тетяна,Костенко,tetyana.kostenko41@student.org,1963,4,14,GBZ-43,68.75,38(093)52-48-520
Остап,Козлов,ostap.kozlov40@student.org,1955,10,6,RXA-78,15.18,38(093)98-48-183
Іван,Новік,ivan.novik33@student.org,1998,12,30,KYL-52,76.73,38(093)19-74-574
Олеся,Цимбал,olesya.tsymbal42@student.org,1977,3,3,CYR-27,91.12,38(095)23-37-227
Роман,Шевченко,roman.shevchenko83@student.org,2002,4,26,ORK-53,47.21,38(067)83-75-450
Михайло,Василенко,mykhaylo.vasylenko33@student.org,1973,2,3,MRR-86,87.01,38(098)81-15-894
Анна,Стельмах,anna.stelmakh42@student.org,1968,6,10,RVT-71,61.33,38(073)51-44-818
Віталій,Рибак,vitaliy.rybak27@student.org,1976,5,13,EGV-74,78.21,38(063)31-83-624
Наталія,Макаренко,nataliya.makarenko31@student.org,1965,9,15,DMQ-35,33.5,38(095)41-33-153
Артем,Марченко,artem.marchenko47@student.org,2005,1,2,IQR-21,1.58,38(050)48-56-789
Галина,Скрипка,halyna.skrypka32@student.org,1985,5,12,TEY-59,6.05,38(095)36-88-216
Станіслав,Демченко,stanislav.demchenko50@student.org,1961,5,27,BPY-50,30.95,38(093)68-15-794
Світлана,Петренко,svitlana.petrenko34@student.org,1990,12,2,BVR-72,78.64,38(063)95-13-945
Алла,Литвин,alla.lytvyn41@student.org,1954,9,4,AEK-85,95.72,38(066)74-83-692
Василь,Бойко,vasyl.boyko40@student.org,1959,6,3,NNG-38,2.7,38(097)12-71-146
Ігор,Гайдук,ihor.hayduk38@student.org,1954,3,16,ZEV-93,60.36,38(066)97-17-585
Олександр,Король,oleksandr.korol35@student.org,1954,2,27,OXZ-98,7.02,38(097)19-35-437
Максим,Руденко,maksym.rudenko50@student.org,2009,5,30,TLO-90,56.75,38(099)62-99-387
Олександр,Козлов,oleksandr.kozlov35@student.org,2010,10,13,GPV-71,23.8,38(067)58-68-586
Костянтин,Литвин,kostyantyn.lytvyn34@student.org,1958,11,12,KKO-55,39.57,38(096)53-53-607
Раїса,Гончаренко,rayisa.honcharenko29@student.org,1961,9,6,HDF-13,49.57,38(093)38-81-850
Іван,Савченко,ivan.savchenko43@student.org,1970,5,21,WAV-91,21.74,38(067)30-19-849
Алла,Руденко,alla.rudenko45@student.org,1999,5,18,WMO-78,74.56,38(063)74-22-368
Богдан,Панченко,bohdan.panchenko30@student.org,2006,9,6,NIZ-15,89.5,38(067)55-21-785
Богдан,Дорошенко,bohdan.doroshenko43@student.org,1952,7,24,IJM-24,53.93,38(067)78-66-318
Олександр,Авраменко,oleksandr.avramenko43@student.org,1975,10,30,GVE-19,55.23,38(068)23-68-702
Максим,Гончаренко,maksym.honcharenko44@student.org,2008,6,1,XGK-58,39.99,38(093)92-17-315
Федір,Панченко,fedir.panchenko38@student.org,1983,3,22,EFB-22,26.46,38(068)14-92-956
Андрій,Король,andriy.korol37@student.org,1952,1,29,TPZ-52,27.25,38(073)38-72-126
Надія,Іваненко,nadiya.ivanenko39@student.org,1995,8,5,TSE-37,76.34,38(050)64-88-871
Василь,Мельник,vasyl.melnyk42@student.org,1979,5,21,WWG-90,8.09,38(096)18-71-362
Ігор,Панченко,ihor.panchenko48@student.org,1968,2,4,VVZ-36,26.03,38(067)77-66-223
Андрій,Поліщук,andriy.polishchuk44@student.org,1963,11,30,BOC-17,57.79,38(093)91-56-951
Олеся,Скрипка,olesya.skrypka44@student.org,1960,5,13,WLD-29,29.63,38(067)22-84-124
Ганна,Лебедь,hanna.lebed36@student.org,1975,4,25,YWY-26,86.94,38(093)68-19-420
Костянтин,Лебедь,kostyantyn.lebed38@student.org,2002,4,16,FUS-53,72.55,38(095)80-63-426
Людмила,Шаповал,lyudmyla.shapoval30@student.org,2002,3,28,VTZ-45,92.39,38(068)20-62-981
Оксана,Лисенко,oksana.lysenko37@student.org,1980,12,27,VXY-31,25.33,38(073)40-23-736
Олеся,Гайдук,olesya.hayduk31@student.org,1997,10,25,EGG-91,21.75,38(098)44-39-382
Інна,Шевчук,inna.shevchuk33@student.org,2001,8,17,REZ-46,24.18,38(067)78-42-167
Станіслав,Скрипка,stanislav.skrypka35@student.org,1991,12,30,YZY-43,57.58,38(098)11-45-923
Дмитро,Гладко,dmytro.hladko42@student.org,1977,11,14,MYZ-67,10.17,38(097)62-64-942
Іван,Костенко,ivan.kostenko38@student.org,1986,9,22,DRT-72,28.1,38(095)31-63-311
Юрій,Гриценко,yuriy.hrytsenko30@student.org,1957,9,25,CZT-77,75.74,38(093)53-95-694
Віктор,Рибак,viktor.rybak32@student.org,1998,9,18,YZZ-53,54.52,38(096)13-41-228
Ірина,Гончаренко,iryna.honcharenko40@student.org,2002,10,7,GDP-35,0.43,38(068)83-55-392
Марія,Коваль,mariya.koval34@student.org,1962,10,23,EEZ-62,90.59,38(073)60-39-824
Євгенія,Гайдук,yevheniya.hayduk29@student.org,1954,9,10,TIC-65,94.69,38(099)37-76-591
Максим,Козлов,maksym.kozlov31@student.org,1973,2,22,BLT-92,96.22,38(050)88-32-966
Олеся,Павленко,olesya.pavlenko45@student.org,1985,6,12,PWJ-53,11.56,38(095)58-33-689
Галина,Левченко,halyna.levchenko29@student.org,1952,5,28,XBO-96,57.68,38(096)55-20-775
Лілія,Гончаренко,liliya.honcharenko30@student.org,2003,2,4,BMZ-58,31.68,38(068)99-10-959
Станіслав,Гордієнко,stanislav.hordiyenko40@student.org,1991,11,21,NTS-77,12.91,38(099)91-56-178
Тарас,Павленко,taras.pavlenko30@student.org,1983,5,8,RDK-66,78.88,38(098)76-88-339
Василь,Савченко,vasyl.savchenko39@student.org,1960,1,7,SEF-99,52.0,38(067)41-71-659
Василь,Романенко,vasyl.romanenko39@student.org,1959,7,13,JJZ-86,23.04,38(063)30-52-777
Григорій,Скрипка,hryhoriy.skrypka41@student.org,1960,2,26,IAX-64,53.43,38(099)91-44-216
Олена,Ткаченко,olena.tkachenko26@student.org,2010,3,16,QIP-28,84.01,38(095)94-33-695
Наталія,Макаренко,nataliya.makarenko32@student.org,2003,7,28,HSL-91,65.42,38(098)71-70-383
Роман,Гладко,roman.hladko65@student.org,1985,5,21,WOX-60,7.6,38(068)61-12-534
Олеся,Скрипка,olesya.skrypka45@student.org,1961,10,7,TEY-59,1.94,38(098)21-43-404
Роман,Гладко,roman.hladko66@student.org,1990,2,15,BPB-33,14.9,38(093)26-60-445
Інна,Дорошенко,inna.doroshenko38@student.org,1961,10,21,DON-86,35.98,38(067)80-93-987
Надія,Іваненко,nadiya.ivanenko40@student.org,1998,6,22,JXG-42,6.69,38(068)71-41-587
Станіслав,Мельник,stanislav.melnyk46@student.org,1951,3,18,ZFK-10,61.28,38(093)34-74-470
Катерина,Шевченко,kateryna.shevchenko31@student.org,1960,11,20,ZJY-82,8.78,38(067)24-35-452
Світлана,Павленко,svitlana.pavlenko36@student.org,1978,7,8,VKY-23,90.49,38(099)45-75-105
Оксана,Король,oksana.korol48@student.org,1980,1,24,JHM-52,1.7,38(093)16-78-276
Юлія,Гордієнко,yuliya.hordiyenko37@student.org,2005,6,10,SLR-72,45.01,38(099)90-62-198
Григорій,Никоненко,hryhoriy.nykonenko41@student.org,1952,12,14,YUF-60,77.56,38(093)71-97-281
Людмила,Романенко,lyudmyla.romanenko43@student.org,1987,7,22,SGO-61,83.9,38(066)48-58-131
Ігор,Гончаренко,ihor.honcharenko37@student.org,1973,2,28,DEZ-88,18.42,38(067)19-90-892
Любов,Демченко,lyubov.demchenko39@student.org,1972,4,28,OTG-39,38.15,38(067)73-87-697
Ярослав,Гончаренко,yaroslav.honcharenko39@student.org,1954,12,10,GDE-26,99.36,38(073)80-29-758
Раїса,Савченко,rayisa.savchenko26@student.org,1981,10,4,AQJ-54,8.47,38(099)23-92-448
Любов,Захарченко,lyubov.zakharchenko43@student.org,1974,5,14,ZLF-89,51.47,38(096)57-13-278
Ярослав,Коваленко,yaroslav.kovalenko45@student.org,1996,3,29,VKZ-69,86.11,38(098)49-28-394
Вікторія,Литвин,viktoriya.lytvyn28@student.org,1978,5,8,YCJ-65,16.87,38(097)19-88-126
Петро,Литвин,petro.lytvyn45@student.org,1961,1,14,RVD-58,21.72,38(068)60-46-543
Станіслав,Павленко,stanislav.pavlenko42@student.org,1974,11,13,FPM-83,82.63,38(063)45-88-786
Дмитро,Левченко,dmytro.levchenko25@student.org,1952,5,29,SQW-75,85.12,38(096)68-66-479
Тетяна,Дорошенко,tetyana.doroshenko46@student.org,2009,9,18,HDL-37,27.12,38(063)78-41-131
Олеся,Петренко,olesya.petrenko35@student.org,1968,8,8,IIP-29,54.86,38(068)67-20-612
Юрій,Омельченко,yuriy.omelchenko28@student.org,1960,8,18,TJB-64,98.39,38(098)71-79-148
Володимир,Мельник,volodymyr.melnyk34@student.org,2008,6,21,FCQ-32,93.62,38(098)64-28-402
Денис,Панченко,denys.panchenko38@student.org,1998,10,5,VRK-91,39.98,38(073)88-43-429
Наталія,Іваненко,nataliya.ivanenko28@student.org,1993,8,11,KGO-40,45.54,38(098)94-36-255
Ірина,Литвин,iryna.lytvyn41@student.org,1954,12,1,KMU-74,97.89,38(095)73-98-666
Дмитро,Іваненко,dmytro.ivanenko29@student.org,1964,3,25,CTR-92,22.5,38(067)30-42-400
Марія,Кузьменко,mariya.kuzmenko31@student.org,2002,2,1,UIG-21,68.68,38(098)76-75-656
Людмила,Іваненко,lyudmyla.ivanenko47@student.org,1985,1,3,CFS-77,14.74,38(067)37-53-404
Віктор,Поліщук,viktor.polishchuk44@student.org,1980,7,4,PAI-55,46.71,38(098)23-63-159
Інна,Дорошенко,inna.doroshenko39@student.org,1959,2,2,VAT-70,48.58,38(095)69-90-821
Федір,Білоус,fedir.bilous33@student.org,1992,11,26,SDF-11,43.4,38(093)56-33-921
Костянтин,Костенко,kostyantyn.kostenko41@student.org,2008,5,22,MJW-29,5.16,38(066)43-40-942
Євгенія,Омельченко,yevheniya.omelchenko36@student.org,1984,9,29,QYI-41,24.15,38(099)28-11-714
Лариса,Марченко,larysa.marchenko29@student.org,1959,4,1,ALK-97,81.03,38(067)47-75-359
Петро,Захарченко,petro.zakharchenko52@student.org,1950,5,4,TDI-82,50.87,38(068)57-73-327
Світлана,Іваненко,svitlana.ivanenko26@student.org,1978,7,30,RUA-99,4.16,38(099)92-61-404
Наталія,Скрипка,nataliya.skrypka30@student.org,1958,11,26,KPN-18,37.87,38(073)50-48-527
Ярослав,Гладко,yaroslav.hladko31@student.org,2007,5,11,WSI-36,84.95,38(095)65-38-722
Оксана,Бойко,oksana.boyko33@student.org,1960,11,17,TSJ-44,59.6,38(067)63-71-414
Інна,Лисенко,inna.lysenko41@student.org,1967,3,3,ITM-95,8.74,38(067)98-41-249
Петро,Гончаренко,petro.honcharenko41@student.org,1967,2,14,UZS-58,49.58,38(096)63-69-811
Юлія,Король,yuliya.korol35@student.org,2005,2,1,WCO-96,76.83,38(095)96-32-665
Остап,Никоненко,ostap.nykonenko36@student.org,1950,12,1,YVZ-93,25.98,38(063)15-31-861
Світлана,Ковальчук,svitlana.kovalchuk36@student.org,1967,7,6,UYV-51,64.26,38(066)94-75-928
Роман,Руденко,roman.rudenko85@student.org,1965,3,11,DYJ-66,12.12,38(073)94-89-826
Ігор,Король,ihor.korol29@student.org,1966,2,5,ARJ-88,93.12,38(073)25-39-117
Лариса,Авраменко,larysa.avramenko34@student.org,1977,5,10,LSK-20,78.45,38(066)96-85-319
Костянтин,Лисенко,kostyantyn.lysenko35@student.org,2007,3,23,KGU-90,26.97,38(068)29-55-732
Юрій,Авраменко,yuriy.avramenko43@student.org,1993,2,2,KMM-18,21.57,38(073)59-72-981
Олеся,Гладко,olesya.hladko31@student.org,1983,5,20,NJT-11,71.25,38(098)48-43-131
Віктор,Савченко,viktor.savchenko42@student.org,1966,3,30,AXP-53,55.06,38(098)68-99-278
Сергій,Дорошенко,serhiy.doroshenko41@student.org,1957,11,24,FCY-33,13.58,38(073)75-94-701
Юлія,Козлов,yuliya.kozlov38@student.org,1998,10,3,GGQ-33,89.35,38(098)97-10-951
Наталія,Шаповал,nataliya.shapoval20@student.org,1959,4,18,NTS-77,12.38,38(073)95-26-131
Тарас,Гордієнко,taras.hordiyenko39@student.org,1963,7,22,SZB-12,51.85,38(067)41-38-957
Надія,Рибак,nadiya.rybak35@student.org,2006,11,27,PAJ-46,56.99,38(095)56-84-953
Любов,Петренко,lyubov.petrenko34@student.org,1974,1,13,XZI-89,57.06,38(068)79-44-412
Валентина,Іваненко,valentyna.ivanenko36@student.org,1957,4,17,JKA-80,33.23,38(097)89-69-837
Любов,Омельченко,lyubov.omelchenko34@student.org,2010,3,17,WMA-83,36.68,38(050)56-62-292
Наталія,Панченко,nataliya.panchenko33@student.org,1950,12,15,CQZ-63,48.01,38(098)82-25-210
Віталій,Шаповал,vitaliy.shapoval36@student.org,1973,9,8,WPJ-81,18.74,38(099)17-51-625
Марія,Гончаренко,mariya.honcharenko36@student.org,2006,7,7,TPG-62,23.8,38(063)35-94-114
Денис,Павленко,denys.pavlenko39@student.org,1959,11,11,OUH-57,45.71,38(093)32-68-888
Тарас,Гордієнко,taras.hordiyenko40@student.org,2009,8,31,SAL-91,51.13,38(067)89-98-822
Юлія,Павленко,yuliya.pavlenko40@student.org,1999,8,24,NCO-96,25.45,38(099)63-85-184
Марія,Козлов,mariya.kozlov36@student.org,1979,12,2,SJJ-12,99.8,38(097)76-66-971
Лариса,Білоус,larysa.bilous34@student.org,1981,4,18,RGA-68,0.37,38(067)73-74-818
Богдан,Лисенко,bohdan.lysenko37@student.org,1990,8,14,EFY-17,88.22,38(096)42-84-369
Марія,Лисенко,mariya.lysenko37@student.org,1962,1,21,UKH-88,23.93,38(073)65-67-599
Євгенія,Павленко,yevheniya.pavlenko36@student.org,1998,10,4,FGV-71,43.22,38(073)69-23-786
Галина,Кузьменко,halyna.kuzmenko35@student.org,1951,3,11,VLD-41,71.34,38(093)75-77-827
Андрій,Стельмах,andriy.stelmakh32@student.org,2004,3,14,UHD-89,44.65,38(067)64-87-867
Анна,Кузьменко,anna.kuzmenko34@student.org,2005,1,2,MCT-69,70.64,38(093)97-44-361
Станіслав,Павленко,stanislav.pavlenko43@student.org,1997,10,26,RHB-17,28.47,38(096)89-26-521
Лариса,Омельченко,larysa.omelchenko32@student.org,2000,9,3,SJF-89,29.16,38(073)66-89-653
Андрій,Шевчук,andriy.shevchuk35@student.org,1988,1,1,PBP-16,3.28,38(097)33-39-780
Ярослав,Гладко,yaroslav.hladko32@student.org,1982,11,16,ZSR-39,48.9,38(068)93-33-954
Петро,Цимбал,petro.tsymbal29@student.org,1995,6,5,XQV-48,5.93,38(068)31-93-716
Вера,Бойко,vera.boyko27@student.org,1969,5,8,ZRZ-44,47.55,38(066)16-49-133
Ігор,Поліщук,ihor.polishchuk43@student.org,1961,8,16,NXR-52,67.82,38(097)29-58-616
Вікторія,Новік,viktoriya.novik39@student.org,1988,7,7,HIV-32,90.17,38(099)10-34-149
Тетяна,Новік,tetyana.novik44@student.org,1968,1,18,OUO-97,66.0,38(097)65-39-730
Денис,Захарченко,denys.zakharchenko37@student.org,1960,2,11,IKW-21,54.15,38(067)83-70-846
Володимир,Лисенко,volodymyr.lysenko34@student.org,1980,9,18,DVF-10,78.71,38(093)15-16-610
Ганна,Гриценко,hanna.hrytsenko38@student.org,1970,10,4,SCK-11,34.07,38(096)76-46-171
Роман,Левченко,roman.levchenko67@student.org,1997,5,28,QZF-61,67.16,38(066)74-92-891
Григорій,Новік,hryhoriy.novik41@student.org,1955,3,2,LTX-92,16.76,38(067)41-94-206
Максим,Захарченко,maksym.zakharchenko40@student.org,2003,11,7,ENL-15,60.64,38(093)55-34-663
Ганна,Гриценко,hanna.hrytsenko39@student.org,2000,10,19,FSM-99,17.67,38(050)63-83-543
Галина,Петренко,halyna.petrenko33@student.org,2000,1,28,DKZ-98,73.15,38(093)97-25-172
Катерина,Левченко,kateryna.levchenko53@student.org,1992,2,5,MCZ-40,28.81,38(068)81-93-795
Оксана,Гордієнко,oksana.hordiyenko34@student.org,1969,2,25,YLU-47,58.75,38(093)67-28-157
Алла,Лисенко,alla.lysenko41@student.org,1971,2,26,RCU-48,37.21,38(066)65-61-353
Валентина,Левченко,valentyna.levchenko48@student.org,1981,10,14,QUS-16,35.27,38(067)93-28-526
Остап,Скрипка,ostap.skrypka37@student.org,2005,2,12,EZY-88,64.58,38(066)61-90-635
Віктор,Коваленко,viktor.kovalenko40@student.org,2002,12,24,KMP-10,96.68,38(098)91-59-344
Василь,Омельченко,vasyl.omelchenko43@student.org,1955,2,14,FAN-34,9.26,38(067)37-99-670
Роман,Демченко,roman.demchenko67@student.org,1954,3,28,YQF-82,39.67,38(096)34-54-699
Іван,Білоус,ivan.bilous37@student.org,2010,2,24,PBP-16,15.09,38(095)66-66-968
Тарас,Цимбал,taras.tsymbal33@student.org,1979,12,8,LEI-16,88.85,38(093)34-29-489
