m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Федір,Левченко,fedir.levchenko4@student.org,1987,1,12,FND-88,81.98,38(097)74-31-888
Петро,Гайдук,petro.hayduk2@student.org,1960,10,17,EOY-58,82.85,38(073)85-42-957
Костянтин,Демченко,kostyantyn.demchenko2@student.org,1984,3,8,FWV-39,66.01,38(068)46-32-552
Марія,Мельник,mariya.melnyk5@student.org,2010,3,21,WBQ-25,62.63,38(099)51-92-547
Петро,Василенко,petro.vasylenko1@student.org,2000,5,31,DUL-34,93.25,38(063)54-79-397
Наталія,Марченко,nataliya.marchenko1@student.org,1996,2,11,JIJ-57,27.44,38(097)75-62-698
Валентина,Гайдук,valentyna.hayduk2@student.org,1952,11,18,RHB-17,8.93,38(067)47-50-731
Надія,Ковальчук,nadiya.kovalchuk1@student.org,1988,3,25,LPG-31,0.98,38(063)35-55-675
Ярослав,Коваль,yaroslav.koval1@student.org,2010,2,11,MWV-16,97.19,38(095)30-79-110
Катерина,Король,kateryna.korol1@student.org,1991,12,24,EAJ-77,30.31,38(098)90-98-816
Віталій,Скрипка,vitaliy.skrypka3@student.org,2008,8,2,KJV-15,89.59,38(098)55-30-487
Денис,Бойко,denys.boyko5@student.org,1995,1,25,ARZ-63,33.4,38(067)62-97-246
Максим,Шевченко,maksym.shevchenko4@student.org,1972,4,20,NWW-68,72.11,38(073)76-47-646
Денис,Козлов,denys.kozlov5@student.org,1994,2,14,TGX-46,82.3,38(098)95-25-754
Дмитро,Козлов,dmytro.kozlov4@student.org,2009,6,25,NTK-95,68.94,38(097)79-35-145
Лариса,Бойко,larysa.boyko5@student.org,1959,1,17,WMG-91,63.14,38(096)21-37-198
Катерина,Романенко,kateryna.romanenko3@student.org,1980,5,18,RKU-38,38.07,38(067)45-26-981
Віктор,Зайцев,viktor.zaytsev@student.org,1958,9,20,HEG-68,17.44,38(063)74-37-554
Станіслав,Костенко,stanislav.kostenko2@student.org,1966,6,4,BXD-48,99.2,38(098)83-75-925
Тарас,Коваль,taras.koval2@student.org,2008,8,16,GOZ-17,29.13,38(096)62-51-869
Вера,Іваненко,vera.ivanenko5@student.org,2003,11,14,DWJ-41,61.34,38(067)94-10-206
Марія,Демченко,mariya.demchenko6@student.org,1957,8,10,AQL-55,43.93,38(098)33-87-905
Станіслав,Козлов,stanislav.kozlov1@student.org,1967,9,14,UQW-56,76.91,38(098)58-34-890
Остап,Марченко,ostap.marchenko3@student.org,1980,1,22,ISV-28,83.93,38(073)65-69-244
Дмитро,Никоненко,dmytro.nykonenko4@student.org,1997,4,30,BMK-84,8.34,38(099)24-73-173
Михайло,Рибак,mykhaylo.rybak5@student.org,2010,3,2,JTW-97,51.32,38(097)16-94-375
Володимир,Панченко,volodymyr.panchenko1@student.org,1996,4,24,EZK-19,1.7,38(050)23-87-465
Костянтин,Білоус,kostyantyn.bilous5@student.org,1999,12,19,FDW-31,66.11,38(063)43-86-132
Лариса,Гладко,larysa.hladko6@student.org,1956,9,16,GPJ-34,0.88,38(096)98-46-748
Надія,Макаренко,nadiya.makarenko2@student.org,1957,2,13,UCH-20,85.7,38(098)10-94-344
Алла,Гриценко,alla.hrytsenko3@student.org,1954,9,27,DRU-57,19.07,38(093)55-46-390
Євгенія,Гладко,yevheniya.hladko9@student.org,1974,5,27,UKC-88,69.06,38(096)67-33-156
Володимир,Коваленко,volodymyr.kovalenko5@student.org,1981,3,3,MFJ-28,63.86,38(095)62-64-655
Олександр,Шевчук,oleksandr.shevchuk4@student.org,2005,3,13,MVS-14,9.59,38(096)64-18-568
Оксана,Коваленко,oksana.kovalenko5@student.org,1983,3,8,KJS-78,48.72,38(093)38-40-255
Наталія,Демченко,nataliya.demchenko6@student.org,1976,1,6,BYM-54,52.0,38(068)73-95-414
Роман,Цимбал,roman.tsymbal8@student.org,2005,5,25,QMF-40,96.92,38(099)48-20-534
Марія,Марченко,mariya.marchenko3@student.org,1988,8,2,GFE-15,40.21,38(098)25-75-929
Анна,Петренко,anna.petrenko6@student.org,1959,7,2,FOR-58,0.13,38(066)54-51-843
Анна,Петренко,anna.petrenko7@student.org,2005,11,13,VRK-91,36.62,38(098)14-69-790
Людмила,Ткаченко,lyudmyla.tkachenko2@student.org,1989,4,15,NCH-24,42.85,38(097)65-56-190
Марія,Омельченко,mariya.omelchenko9@student.org,2010,8,21,UVR-69,96.45,38(050)73-26-165
Інна,Зайцев,inna.zaytsev2@student.org,2003,12,21,HWA-38,92.44,38(067)39-17-679
Роман,Василенко,roman.vasylenko8@student.org,1995,12,10,PMN-41,50.6,38(098)23-94-493
Валентина,Михайленко,valentyna.mykhaylenko4@student.org,1976,5,3,DNN-30,47.03,38(093)17-14-365
Артем,Панченко,artem.panchenko4@student.org,1984,1,18,XLT-28,55.46,38(066)68-23-640
Галина,Гладко,halyna.hladko5@student.org,1984,7,14,BWV-10,13.78,38(097)91-29-386
Галина,Петренко,halyna.petrenko1@student.org,1994,3,1,XTY-33,68.93,38(068)81-69-589
Наталія,Скрипка,nataliya.skrypka3@student.org,1983,5,27,JKA-71,17.4,38(067)87-48-480
Богдан,Шевчук,bohdan.shevchuk3@student.org,1952,1,31,GCU-67,0.98,38(098)45-67-635
Дмитро,Никоненко,dmytro.nykonenko5@student.org,1971,6,19,DFR-40,3.22,38(063)97-77-309
Дмитро,Ковальчук,dmytro.kovalchuk1@student.org,2001,9,21,AGO-30,21.89,38(066)94-54-110
Катерина,Гончаренко,kateryna.honcharenko5@student.org,1980,9,26,RFV-22,3.02,38(096)42-93-881
Тарас,Василенко,taras.vasylenko5@student.org,1984,11,17,AMM-19,7.77,38(098)48-15-379
Віктор,Король,viktor.korol4@student.org,1997,4,2,VXV-83,62.66,38(073)80-97-789
Юлія,Василенко,yuliya.vasylenko6@student.org,1970,5,16,IIJ-75,88.44,38(073)40-65-360
Олександр,Марченко,oleksandr.marchenko3@student.org,1965,1,25,EHV-35,50.48,38(097)18-25-828
Анна,Авраменко,anna.avramenko5@student.org,2007,12,9,EVC-88,60.82,38(066)87-59-275
Лілія,Руденко,liliya.rudenko6@student.org,1965,9,1,GSW-97,50.68,38(098)54-93-297
Олена,Новік,olena.novik4@student.org,1977,9,14,UGV-63,11.16,38(063)45-69-599
Андрій,Демченко,andriy.demchenko4@student.org,1956,4,17,OGO-76,52.19,38(063)15-85-360
Петро,Рибак,petro.rybak2@student.org,1960,9,13,LWJ-31,26.9,38(050)78-47-425
Федір,Коваленко,fedir.kovalenko1@student.org,1971,3,21,KGT-17,58.37,38(098)11-78-869
Вера,Гайдук,vera.hayduk1@student.org,1992,10,6,BMK-62,25.87,38(098)72-44-401
Денис,Литвин,denys.lytvyn3@student.org,1972,9,3,ZAC-45,93.08,38(099)79-38-296
Григорій,Мельник,hryhoriy.melnyk5@student.org,1989,4,21,ZYA-14,80.82,38(098)34-36-109
Остап,Авраменко,ostap.avramenko6@student.org,2008,6,4,RQG-63,43.45,38(095)27-30-874
Андрій,Захарченко,andriy.zakharchenko4@student.org,1986,11,11,HHF-56,99.59,38(068)86-27-540
Василь,Гайдук,vasyl.hayduk@student.org,1967,11,26,LPL-23,85.65,38(066)97-80-519
Федір,Василенко,fedir.vasylenko6@student.org,1958,4,9,OMJ-33,97.71,38(068)25-65-361
Іван,Рибак,ivan.rybak5@student.org,1965,9,21,LZM-73,23.93,38(068)84-17-173
Наталія,Поліщук,nataliya.polishchuk3@student.org,1952,9,15,KMM-78,49.54,38(096)13-34-829
Раїса,Романенко,rayisa.romanenko2@student.org,1969,10,6,QMV-85,15.16,38(095)92-42-829
Тетяна,Панченко,tetyana.panchenko4@student.org,1972,5,18,USN-47,87.51,38(073)38-50-766
Василь,Демченко,vasyl.demchenko3@student.org,1950,7,25,PAY-48,29.93,38(093)65-16-839
Вікторія,Гриценко,viktoriya.hrytsenko3@student.org,1974,6,6,OUX-85,40.28,38(073)12-76-896
Артем,Ковальчук,artem.kovalchuk5@student.org,1950,10,5,VVC-95,52.71,38(068)68-51-442
Олеся,Цимбал,olesya.tsymbal2@student.org,2006,8,31,QMK-41,0.89,38(098)99-53-133
Віктор,Рибак,viktor.rybak2@student.org,1976,10,20,GIR-20,33.81,38(068)32-57-592
Юлія,Зайцев,yuliya.zaytsev4@student.org,2001,1,26,AYM-37,26.99,38(066)29-70-210
Ганна,Захарченко,hanna.zakharchenko1@student.org,1990,7,9,IRJ-91,54.68,38(099)53-92-615
Павло,Романенко,pavlo.romanenko5@student.org,1996,9,1,QCK-38,31.91,38(097)72-74-298
Олена,Коваль,olena.koval3@student.org,2001,9,1,VFV-82,70.62,38(073)55-98-574
Олеся,Никоненко,olesya.nykonenko3@student.org,2008,2,14,QUZ-22,25.63,38(095)39-16-221
Богдан,Цимбал,bohdan.tsymbal2@student.org,1951,6,16,JRK-55,46.28,38(093)53-81-720
Артем,Демченко,artem.demchenko4@student.org,1990,8,8,YQR-91,63.97,38(066)74-92-475
Василь,Бойко,vasyl.boyko6@student.org,1974,1,27,MYY-84,55.13,38(067)97-42-137
Катерина,Шевчук,kateryna.shevchuk3@student.org,1991,3,25,LQK-93,90.64,38(067)48-43-177
Максим,Михайленко,maksym.mykhaylenko4@student.org,1958,3,7,UTB-40,38.67,38(067)47-80-149
Юлія,Петренко,yuliya.petrenko4@student.org,1975,11,12,AEX-52,52.68,38(066)44-11-675
Григорій,Зайцев,hryhoriy.zaytsev3@student.org,2003,12,14,HNQ-75,47.95,38(063)38-75-925
Юлія,Поліщук,yuliya.polishchuk2@student.org,1984,5,6,POZ-58,13.22,38(095)17-12-778
Тарас,Гриценко,taras.hrytsenko3@student.org,1989,3,14,BWH-21,43.15,38(093)60-54-448
Богдан,Захарченко,bohdan.zakharchenko3@student.org,1961,10,22,ZHP-54,56.03,38(067)35-62-671
Людмила,Цимбал,lyudmyla.tsymbal2@student.org,1972,8,5,HOO-47,81.15,38(096)70-92-823
Петро,Литвин,petro.lytvyn3@student.org,1978,2,18,HHC-96,18.9,38(068)65-54-458
Роман,Коваль,roman.koval15@student.org,1957,2,15,GZB-82,67.8,38(073)77-33-410
Лілія,Гордієнко,liliya.hordiyenko3@student.org,1980,8,28,GPU-62,48.12,38(050)43-49-487
Катерина,Гайдук,kateryna.hayduk4@student.org,1999,12,4,UVH-18,48.24,38(066)25-56-712
Інна,Марченко,inna.marchenko4@student.org,2005,2,1,SZT-11,66.94,38(096)93-11-933
Костянтин,Ковальчук,kostyantyn.kovalchuk8@student.org,1961,6,20,IIY-69,71.54,38(066)64-40-284
Лілія,Бойко,liliya.boyko3@student.org,1956,6,11,KKU-30,17.45,38(067)49-47-622
Максим,Петренко,maksym.petrenko8@student.org,1998,6,8,ATH-53,64.44,38(063)59-29-435
Анна,Литвин,anna.lytvyn2@student.org,1996,7,10,SGP-10,12.41,38(050)31-77-475
Василь,Кузьменко,vasyl.kuzmenko4@student.org,1991,5,27,REU-86,58.05,38(097)61-78-172
Сергій,Павленко,serhiy.pavlenko5@student.org,2005,1,28,JHC-82,83.94,38(073)29-66-567
Павло,Демченко,pavlo.demchenko4@student.org,1982,9,11,KSP-30,64.13,38(093)62-99-757
Тарас,Дорошенко,taras.doroshenko3@student.org,1988,4,15,FHR-78,97.48,38(050)55-95-962
Надія,Лебедь,nadiya.lebed@student.org,1987,6,11,JWF-94,78.18,38(073)57-83-906
Валентина,Шевчук,valentyna.shevchuk3@student.org,1961,8,18,UUJ-94,6.45,38(050)47-49-937
Олеся,Омельченко,olesya.omelchenko7@student.org,1954,1,28,SZY-46,1.4,38(099)27-58-343
Тетяна,Гриценко,tetyana.hrytsenko2@student.org,1999,7,1,PFN-45,0.67,38(093)17-48-979
Олеся,Лисенко,olesya.lysenko3@student.org,2008,12,15,JZY-52,37.25,38(099)37-14-498
Артем,Захарченко,artem.zakharchenko5@student.org,1991,11,5,PBI-43,67.84,38(099)43-30-625
Денис,Никоненко,denys.nykonenko4@student.org,1966,9,27,RZJ-12,48.34,38(099)63-69-748
Наталія,Дорошенко,nataliya.doroshenko4@student.org,1990,9,13,BXK-98,55.95,38(098)58-70-999
Марія,Поліщук,mariya.polishchuk2@student.org,1986,7,3,YUV-88,61.63,38(096)89-93-902
Анна,Ковальчук,anna.kovalchuk5@student.org,1974,7,7,QXU-83,92.18,38(098)38-63-749
Лариса,Ткаченко,larysa.tkachenko3@student.org,2006,4,2,VHE-92,54.14,38(097)45-89-136
Григорій,Никоненко,hryhoriy.nykonenko4@student.org,1983,1,16,KNX-62,48.52,38(095)96-64-191
Вера,Іваненко,vera.ivanenko6@student.org,1982,4,17,NTH-87,10.7,38(063)87-94-338
Ярослав,Левченко,yaroslav.levchenko5@student.org,1982,2,3,CSG-45,13.87,38(098)69-38-806
Раїса,Василенко,rayisa.vasylenko2@student.org,1969,9,15,ZRZ-44,10.25,38(096)57-80-731
Олена,Гончаренко,olena.honcharenko4@student.org,2010,10,11,VNJ-46,12.37,38(096)65-98-225
Володимир,Омельченко,volodymyr.omelchenko3@student.org,1987,1,6,BEZ-96,14.94,38(063)72-71-414
Михайло,Білоус,mykhaylo.bilous2@student.org,2008,7,28,XZJ-69,85.6,38(093)96-41-363
Іван,Панченко,ivan.panchenko3@student.org,1953,4,24,OJE-51,26.67,38(093)53-23-990
Денис,Гладко,denys.hladko2@student.org,1985,2,9,TRP-38,53.32,38(096)11-12-157
Любов,Савченко,lyubov.savchenko2@student.org,1959,9,2,MKE-32,87.25,38(097)49-34-216
Павло,Козлов,pavlo.kozlov3@student.org,1996,8,29,IQF-84,61.3,38(099)60-72-481
Ігор,Кузьменко,ihor.kuzmenko5@student.org,1954,2,2,WRG-41,36.42,38(050)33-36-981
Сергій,Іваненко,serhiy.ivanenko7@student.org,2010,5,3,RMJ-25,58.16,38(097)47-65-838
Артем,Новік,artem.novik3@student.org,1994,11,18,KLQ-94,54.56,38(095)75-20-240
Світлана,Костенко,svitlana.kostenko2@student.org,1990,9,27,LIU-18,33.95,38(068)15-77-602
Денис,Петренко,denys.petrenko3@student.org,1950,1,9,XOX-32,69.05,38(063)79-26-782
Василь,Новік,vasyl.novik5@student.org,1983,12,7,ZQG-21,88.17,38(095)69-95-374
Віталій,Гончаренко,vitaliy.honcharenko2@student.org,2004,12,12,BNS-92,7.54,38(095)44-57-291
Іван,Гордієнко,ivan.hordiyenko5@student.org,1998,8,20,CYA-12,78.87,38(099)20-96-405
Ірина,Зайцев,iryna.zaytsev4@student.org,1958,7,21,ROR-90,43.81,38(098)58-60-268
Володимир,Білоус,volodymyr.bilous2@student.org,1970,4,24,ROX-78,53.74,38(099)95-77-722
Юлія,Гайдук,yuliya.hayduk4@student.org,1964,4,11,AAQ-98,97.36,38(067)32-72-386
Лілія,Іваненко,liliya.ivanenko4@student.org,1964,12,23,UYF-19,82.26,38(098)59-53-286
Ігор,Дорошенко,ihor.doroshenko5@student.org,1961,4,27,UFN-22,21.1,38(067)43-22-993
Лариса,Рибак,larysa.rybak2@student.org,2005,12,29,XZW-68,48.87,38(095)89-95-807
Галина,Шаповал,halyna.shapoval5@student.org,2001,8,1,AZR-37,5.8,38(096)97-21-115
Любов,Макаренко,lyubov.makarenko5@student.org,2007,9,22,GMQ-54,70.65,38(068)27-69-337
Тарас,Гайдук,taras.hayduk1@student.org,1988,2,9,FFP-58,74.82,38(093)12-27-647
Володимир,Василенко,volodymyr.vasylenko6@student.org,1952,9,12,UTH-26,39.7,38(095)70-45-732
Алла,Новік,alla.novik4@student.org,1965,4,22,UCM-25,89.15,38(096)10-84-499
Лариса,Ткаченко,larysa.tkachenko4@student.org,2006,7,24,PKC-90,82.25,38(073)19-24-319
Віталій,Кравченко,vitaliy.kravchenko7@student.org,1957,4,15,AQK-33,15.16,38(096)90-60-966
Остап,Макаренко,ostap.makarenko2@student.org,1997,11,15,AAQ-98,32.09,38(096)95-84-627
Ігор,Гладко,ihor.hladko5@student.org,1973,8,25,NKJ-58,28.08,38(096)51-29-361
Роман,Гриценко,roman.hrytsenko5@student.org,1996,7,18,GXJ-33,78.23,38(066)80-68-643
Ірина,Шевченко,iryna.shevchenko5@student.org,1960,3,7,GHZ-19,70.47,38(068)35-10-287
Іван,Павленко,ivan.pavlenko3@student.org,1966,5,20,PCB-54,94.98,38(093)61-56-458
Марія,Петренко,mariya.petrenko6@student.org,2002,5,25,JHR-95,80.08,38(050)88-59-334
Артем,Зайцев,artem.zaytsev6@student.org,2001,10,16,AOQ-79,49.98,38(066)34-32-748
Віталій,Шевчук,vitaliy.shevchuk3@student.org,2005,9,12,ZRG-21,99.66,38(067)97-11-925
Лариса,Гайдук,larysa.hayduk4@student.org,2008,12,28,PMT-82,40.05,38(066)83-25-754
Станіслав,Левченко,stanislav.levchenko8@student.org,1974,12,2,WGQ-95,37.21,38(068)49-60-384
Костянтин,Литвин,kostyantyn.lytvyn3@student.org,1970,2,16,QJK-91,19.7,38(067)21-93-332
Віктор,Петренко,viktor.petrenko2@student.org,2007,7,21,SYU-79,22.23,38(050)13-23-995
Юрій,Кравченко,yuriy.kravchenko3@student.org,1969,10,5,NRZ-94,90.72,38(063)96-18-171
Іван,Гончаренко,ivan.honcharenko@student.org,2003,5,17,HYH-48,11.84,38(095)28-98-900
Людмила,Козлов,lyudmyla.kozlov2@student.org,2001,11,24,JUO-44,59.81,38(095)60-49-682
Ігор,Цимбал,ihor.tsymbal3@student.org,1951,6,11,QMV-85,18.41,38(099)15-84-449
Олександр,Павленко,oleksandr.pavlenko4@student.org,1991,7,16,SKA-63,70.25,38(073)90-56-188
Тарас,Демченко,taras.demchenko2@student.org,1963,3,7,RIG-89,91.64,38(067)76-17-794
Ярослав,Авраменко,yaroslav.avramenko2@student.org,2009,4,17,PDJ-89,10.86,38(067)96-70-421
Іван,Гончаренко,ivan.honcharenko1@student.org,1956,2,26,ZYY-21,9.85,38(068)78-58-782
Павло,Демченко,pavlo.demchenko5@student.org,1957,3,10,FHR-78,46.77,38(068)29-26-615
Марія,Литвин,mariya.lytvyn4@student.org,1963,8,20,TFA-94,24.09,38(093)73-28-412
Галина,Цимбал,halyna.tsymbal2@student.org,1970,12,23,QRS-60,41.87,38(093)66-99-150
Дмитро,Зайцев,dmytro.zaytsev2@student.org,1959,3,3,EII-42,63.68,38(063)83-73-471
Віктор,Білоус,viktor.bilous3@student.org,1972,3,10,HCX-10,34.12,38(066)49-24-226
Григорій,Ковальчук,hryhoriy.kovalchuk6@student.org,1983,12,23,BWW-44,80.28,38(096)53-84-732
Юрій,Демченко,yuriy.demchenko4@student.org,2006,1,1,EWS-22,26.8,38(068)92-85-258
Катерина,Марченко,kateryna.marchenko5@student.org,1975,11,27,JHC-82,6.06,38(067)70-23-472
Юлія,Зайцев,yuliya.zaytsev5@student.org,1990,7,1,HFI-96,65.22,38(067)78-85-160
Людмила,Руденко,lyudmyla.rudenko3@student.org,1956,8,27,WCR-11,52.15,38(066)62-91-150
Максим,Гриценко,maksym.hrytsenko6@student.org,1964,8,8,JNO-79,21.32,38(066)69-66-893
Василь,Іваненко,vasyl.ivanenko3@student.org,1980,6,12,SJJ-12,15.29,38(099)74-27-925
Юрій,Петренко,yuriy.petrenko3@student.org,1981,5,22,FQA-61,46.03,38(093)66-28-692
Галина,Литвин,halyna.lytvyn6@student.org,2003,5,22,ELD-71,2.69,38(098)33-46-268
Петро,Коваленко,petro.kovalenko4@student.org,1990,7,13,RVP-22,21.05,38(098)68-87-276
Віталій,Гладко,vitaliy.hladko6@student.org,1983,10,4,CCJ-10,18.11,38(063)99-92-726
Іван,Савченко,ivan.savchenko5@student.org,1967,8,6,YVE-76,56.49,38(096)46-81-606
Андрій,Гордієнко,andriy.hordiyenko3@student.org,2005,4,20,IHQ-63,81.5,38(095)34-67-734
Вікторія,Стельмах,viktoriya.stelmakh1@student.org,1970,8,27,NBG-78,26.88,38(093)70-68-143
Дмитро,Стельмах,dmytro.stelmakh9@student.org,1966,1,27,JXG-42,7.27,38(073)78-82-921
Раїса,Шевченко,rayisa.shevchenko4@student.org,1958,5,26,UMH-94,6.68,38(097)90-73-953
Олеся,Рибак,olesya.rybak3@student.org,1996,4,15,HQN-61,44.95,38(096)13-81-846
Станіслав,Мельник,stanislav.melnyk6@student.org,2004,4,29,USN-47,64.78,38(068)50-91-238
Юрій,Макаренко,yuriy.makarenko2@student.org,1961,4,11,NSA-29,44.48,38(066)51-39-962
Михайло,Костенко,mykhaylo.kostenko5@student.org,1951,11,6,OPH-12,3.49,38(098)25-53-381
Максим,Омельченко,maksym.omelchenko2@student.org,1994,7,6,SZV-46,23.69,38(063)26-16-428
Ірина,Омельченко,iryna.omelchenko2@student.org,2004,11,4,PKJ-92,46.29,38(066)18-26-482
Любов,Іваненко,lyubov.ivanenko3@student.org,1962,4,13,TPG-79,25.55,38(097)26-43-807
Федір,Мельник,fedir.melnyk5@student.org,1964,2,26,LKP-65,75.61,38(097)16-25-107
Богдан,Захарченко,bohdan.zakharchenko4@student.org,1988,7,9,ZTN-88,34.1,38(073)95-98-953
Євгенія,Павленко,yevheniya.pavlenko@student.org,1982,7,19,RWL-70,34.26,38(099)14-40-673
Анна,Павленко,anna.pavlenko6@student.org,1991,8,1,UIF-76,83.18,38(067)50-13-965
Юрій,Романенко,yuriy.romanenko3@student.org,2001,2,20,GVH-91,75.37,38(093)32-38-785
Вікторія,Мельник,viktoriya.melnyk5@student.org,1960,5,25,GIP-79,82.04,38(098)30-86-718
Сергій,Гончаренко,serhiy.honcharenko5@student.org,1957,1,17,EBO-35,4.39,38(066)58-53-772
Павло,Романенко,pavlo.romanenko6@student.org,2009,9,28,GLQ-58,25.48,38(098)88-53-358
Юлія,Гриценко,yuliya.hrytsenko5@student.org,1967,11,28,VPL-53,81.69,38(096)74-11-995
Тарас,Левченко,taras.levchenko4@student.org,2006,2,6,WUN-96,8.73,38(095)46-12-977
Богдан,Левченко,bohdan.levchenko5@student.org,2001,4,16,QTP-13,93.66,38(073)12-91-443
Тетяна,Кузьменко,tetyana.kuzmenko3@student.org,2003,2,15,GPQ-92,34.47,38(067)65-22-477
Раїса,Демченко,rayisa.demchenko6@student.org,2001,10,4,FFU-21,48.25,38(068)43-80-379
Олена,Гончаренко,olena.honcharenko5@student.org,1989,12,18,IRA-71,31.36,38(093)35-69-263
Роман,Савченко,roman.savchenko9@student.org,1963,12,23,DBF-17,83.55,38(098)13-34-356
Людмила,Козлов,lyudmyla.kozlov3@student.org,1985,3,12,QTK-28,28.24,38(050)71-26-172
Остап,Новік,ostap.novik@student.org,1971,11,16,XWO-72,61.56,38(050)71-43-331
Роман,Рибак,roman.rybak11@student.org,1961,4,8,XTY-33,51.76,38(098)10-46-824
Лариса,Шевчук,larysa.shevchuk@student.org,1985,11,24,OMJ-29,82.7,38(050)64-43-803
Катерина,Лебедь,kateryna.lebed3@student.org,1967,8,22,FWA-35,26.58,38(096)29-57-372
Костянтин,Захарченко,kostyantyn.zakharchenko4@student.org,2002,4,27,GPQ-92,34.21,38(093)45-25-429
Віктор,Захарченко,viktor.zakharchenko2@student.org,1999,12,26,UVR-69,95.87,38(097)55-41-241
Андрій,Рибак,andriy.rybak1@student.org,2005,6,12,RYN-41,65.53,38(097)20-94-207
Петро,Стельмах,petro.stelmakh4@student.org,1979,5,25,GGI-68,13.85,38(066)17-20-624
Лариса,Король,larysa.korol4@student.org,1960,4,9,TJA-39,59.19,38(066)81-18-697
Дмитро,Скрипка,dmytro.skrypka2@student.org,1976,2,22,EQV-12,32.38,38(099)51-44-272
Михайло,Бойко,mykhaylo.boyko5@student.org,1973,6,10,QDA-23,50.88,38(050)70-28-938
Любов,Макаренко,lyubov.makarenko6@student.org,1982,7,1,KYA-34,44.03,38(068)14-95-186
Євгенія,Марченко,yevheniya.marchenko6@student.org,1951,4,25,AWJ-64,93.02,38(073)92-22-510
Любов,Гордієнко,lyubov.hordiyenko2@student.org,1953,6,7,MOL-29,63.12,38(095)21-38-270
Юлія,Рибак,yuliya.rybak5@student.org,1968,4,19,QCK-38,89.67,38(050)43-33-703
Олександр,Шевчук,oleksandr.shevchuk5@student.org,1977,5,22,VSC-21,75.64,38(093)62-20-767
Ганна,Гончаренко,hanna.honcharenko1@student.org,1956,3,27,VYA-27,72.3,38(066)36-92-497
Костянтин,Шевчук,kostyantyn.shevchuk4@student.org,1998,11,22,IHT-37,26.36,38(050)35-39-636
Марія,Гончаренко,mariya.honcharenko1@student.org,1952,8,29,VZL-52,16.06,38(068)65-42-687
Раїса,Шаповал,rayisa.shapoval3@student.org,2001,8,17,SAM-83,39.75,38(073)95-64-279
Іван,Петренко,ivan.petrenko1@student.org,2005,11,30,FGK-59,72.37,38(096)56-27-289
Дмитро,Литвин,dmytro.lytvyn7@student.org,1968,7,19,MDB-13,63.34,38(067)43-65-828
Євгенія,Дорошенко,yevheniya.doroshenko6@student.org,1974,2,16,AOV-43,85.15,38(095)39-43-200
Ярослав,Лисенко,yaroslav.lysenko4@student.org,1975,5,21,YSH-71,53.55,38(050)79-99-300
Інна,Дорошенко,inna.doroshenko4@student.org,1967,6,6,IXU-95,93.82,38(067)81-94-401
Раїса,Зайцев,rayisa.zaytsev6@student.org,1957,11,23,FYW-80,86.51,38(098)40-85-899
Інна,Козлов,inna.kozlov3@student.org,1956,9,3,RNW-85,36.01,38(063)12-52-856
Петро,Руденко,petro.rudenko2@student.org,1968,6,18,HEM-24,67.29,38(096)79-16-963
Оксана,Козлов,oksana.kozlov4@student.org,2002,3,25,RFI-89,79.96,38(050)57-80-199
Алла,Захарченко,alla.zakharchenko2@student.org,1996,4,15,IJJ-53,95.35,38(068)69-49-577
Любов,Козлов,lyubov.kozlov1@student.org,1964,12,8,KPG-93,1.74,38(063)78-95-917
Роман,Захарченко,roman.zakharchenko4@student.org,1983,8,27,XZQ-35,33.36,38(095)43-18-782
Костянтин,Литвин,kostyantyn.lytvyn4@student.org,1976,2,18,VJV-32,68.26,38(073)40-41-461
Артем,Романенко,artem.romanenko4@student.org,1991,7,16,XZK-58,39.69,38(095)23-45-288
Наталія,Романенко,nataliya.romanenko6@student.org,1977,4,3,SZQ-62,88.69,38(098)75-84-805
Юрій,Лебедь,yuriy.lebed2@student.org,2004,2,5,DEK-63,78.34,38(097)71-84-105
Алла,Михайленко,alla.mykhaylenko4@student.org,1958,11,12,SYT-74,89.17,38(067)19-46-394
Федір,Левченко,fedir.levchenko5@student.org,1997,12,25,AWK-54,24.28,38(066)54-58-290
Костянтин,Бойко,kostyantyn.boyko3@student.org,1957,7,11,BOO-93,92.23,38(073)57-37-152
Світлана,Авраменко,svitlana.avramenko1@student.org,1974,9,3,QDI-78,37.13,38(066)75-62-547
Юлія,Білоус,yuliya.bilous1@student.org,1976,1,4,EEV-38,95.72,38(096)52-93-582
Андрій,Ткаченко,andriy.tkachenko4@student.org,2008,3,6,HLB-66,96.93,38(068)12-66-444
Роман,Костенко,roman.kostenko7@student.org,1969,2,13,MBM-91,92.4,38(063)27-29-710
Тетяна,Козлов,tetyana.kozlov5@student.org,1961,7,8,UEF-21,49.85,38(096)97-75-202
Тарас,Никоненко,taras.nykonenko4@student.org,1982,10,1,FVW-14,13.92,38(097)22-45-339
Артем,Марченко,artem.marchenko7@student.org,1965,7,26,OBJ-92,50.61,38(067)41-22-595
Вера,Ковальчук,vera.kovalchuk3@student.org,1977,4,14,MYY-84,99.11,38(095)48-64-390
Лариса,Лебедь,larysa.lebed1@student.org,1986,3,13,LPD-56,54.05,38(073)83-37-866
Катерина,Коваль,kateryna.koval3@student.org,1951,5,16,SKG-95,1.01,38(095)37-90-552
Павло,Шевченко,pavlo.shevchenko6@student.org,1981,11,10,ASX-54,20.56,38(066)65-11-922
Віталій,Стельмах,vitaliy.stelmakh5@student.org,1966,10,19,YVZ-93,57.31,38(093)51-20-360
